0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
5,6,1,0,0,0,1,1,0,1,1,1,0,0,0
5,6,1,0,0,0,1,1,0,1,1,1,0,0,0
5,7,2,0,0,0,1,1,0,1,1,1,0,0,0
5,8,3,0,0,0,1,1,0,1,1,1,0,0,0
6,10,4,1,0,0,1,1,0,1,1,1,0,0,0
5,9,4,0,0,0,1,1,0,1,1,1,0,0,0
4,8,4,0,0,0,1,1,0,1,1,1,0,0,0
4,9,5,1,0,0,1,1,1,0,1,1,0,0,0
3,8,5,1,0,0,1,1,1,0,1,1,0,0,0
2,7,5,1,0,0,1,1,1,0,1,1,0,0,0
2,8,6,0,0,0,1,0,1,1,1,0,1,1,1
2,7,7,0,0,1,1,1,1,1,0,1,1,1,0
4,5,5,0,0,1,1,1,1,1,1,1,1,0,1
4,5,5,0,0,1,1,1,1,1,1,1,1,1,1
4,4,4,0,0,1,1,1,1,1,1,1,1,1,1
4,5,3,0,0,1,1,1,1,1,1,1,1,1,1
5,4,5,0,0,1,1,1,1,0,1,1,1,1,1
4,3,5,0,0,1,1,1,1,0,1,1,1,1,1
4,5,7,0,0,1,1,1,1,1,1,1,1,1,1
5,4,5,0,0,1,1,1,1,0,1,1,1,1,1
4,3,5,0,0,1,1,1,1,1,1,1,1,1,1
2,3,5,0,0,1,0,1,1,1,1,1,0,1,1
3,3,6,0,0,1,0,1,1,1,1,1,0,1,1
3,3,6,0,0,1,0,1,1,1,0,1,1,0,1
4,3,5,0,1,1,0,1,1,1,0,1,1,0,1
5,3,4,0,1,1,0,1,1,1,0,1,1,0,1
6,4,4,0,1,1,0,1,1,1,1,1,0,1,1
5,3,2,0,1,1,0,1,1,1,0,1,1,0,1
7,4,3,0,1,1,0,1,1,1,1,1,0,1,1
9,4,5,0,1,1,0,1,1,1,0,1,1,0,1
9,3,6,0,1,1,0,1,1,1,0,1,1,0,1
8,1,7,0,1,1,0,1,1,1,0,1,1,0,1
9,2,9,0,1,1,0,1,1,1,1,1,0,1,1
10,2,8,0,1,1,0,1,1,1,1,1,0,1,1
